word,zipf
cryptocurrency,3.3000
exhaustive,3.3000
exponentially,3.3000
externally,3.3000
flo,3.3000
flores,3.3000
goddard,3.3000
heinrich,3.3000
horizontally,3.3000
hubert,3.3000
inaccessible,3.3000
isabelle,3.3000
knoxville,3.3000
maga,3.3000
ollie,3.3000
peabody,3.3000
punishable,3.3000
ravi,3.3000
sanford,3.3000
satanic,3.3000
tos,3.3000
unresolved,3.3000
unspecified,3.3000
wha,3.3000
believable,3.2900
cesar,3.2900
congenital,3.2900
dei,3.2900
didn,3.2900
edna,3.2900
generously,3.2900
godfrey,3.2900
hardworking,3.2900
improbable,3.2900
journalistic,3.2900
julien,3.2900
lai,3.2900
louisa,3.2900
rowland,3.2900
sequential,3.2900
spiritually,3.2900
sporadic,3.2900
tobias,3.2900
unprotected,3.2900
verde,3.2900
vinci,3.2900
yvonne,3.2900
alejandro,3.2800
archival,3.2800
blaine,3.2800
clair,3.2800
dae,3.2800
dalai,3.2800
darryl,3.2800
defensively,3.2800
diablo,3.2800
electronically,3.2800
fide,3.2800
generational,3.2800
hwy,3.2800
impractical,3.2800
interchangeable,3.2800
irreversible,3.2800
mayoral,3.2800
narendra,3.2800
objectively,3.2800
predominant,3.2800
prem,3.2800
scandalous,3.2800
securely,3.2800
situ,3.2800
symmetrical,3.2800
unexplained,3.2800
unintended,3.2800
unsolved,3.2800
unsuccessfully,3.2800
worshipped,3.2800
yee,3.2800
adversely,3.2700
antennas,3.2700
barbaric,3.2700
bret,3.2700
cont,3.2700
cornelius,3.2700
departmental,3.2700
divisional,3.2700
emory,3.2700
imaginable,3.2700
impulsive,3.2700
inhuman,3.2700
johan,3.2700
kristin,3.2700
lew,3.2700
merciful,3.2700
mira,3.2700
mitochondrial,3.2700
mosul,3.2700
musically,3.2700
nonlinear,3.2700
parasitic,3.2700
petit,3.2700
precarious,3.2700
presley,3.2700
scarborough,3.2700
seminal,3.2700
sig,3.2700
snuck,3.2700
str,3.2700
tanaka,3.2700
timor,3.2700
unrestricted,3.2700
unsuitable,3.2700
venerable,3.2700
wasteful,3.2700
advisable,3.2600
carole,3.2600
coli,3.2600
concurrently,3.2600
discretionary,3.2600
domestically,3.2600
eternally,3.2600
fol,3.2600
forcefully,3.2600
germain,3.2600
gertrude,3.2600
graeme,3.2600
hierarchical,3.2600
inventive,3.2600
ips,3.2600
kirsten,3.2600
kodak,3.2600
libby,3.2600
magna,3.2600
moi,3.2600
nav,3.2600
orchestral,3.2600
ordinarily,3.2600
paternal,3.2600
sadie,3.2600
secretive,3.2600
sinatra,3.2600
sociological,3.2600
tal,3.2600
ter,3.2600
tragically,3.2600
understandably,3.2600
undisputed,3.2600
uri,3.2600
visceral,3.2600
wolfgang,3.2600
alkaline,3.2500
ballard,3.2500
bona,3.2500
cecilia,3.2500
charlottesville,3.2500
crimean,3.2500
csi,3.2500
dependable,3.2500
donny,3.2500
ezekiel,3.2500
fictitious,3.2500
geologic,3.2500
hawthorne,3.2500
hehe,3.2500
hulu,3.2500
immersive,3.2500
instinctively,3.2500
luigi,3.2500
mabel,3.2500
manipulative,3.2500
marginally,3.2500
marjorie,3.2500
melinda,3.2500
modelled,3.2500
pessimistic,3.2500
seasonally,3.2500
selena,3.2500
sem,3.2500
shen,3.2500
submissive,3.2500
sylvester,3.2500
tsp,3.2500
uninterrupted,3.2500
abt,3.2400
aclu,3.2400
annette,3.2400
appreciative,3.2400
archibald,3.2400
camilla,3.2400
chemically,3.2400
coincidentally,3.2400
conducive,3.2400
cong,3.2400
conscientious,3.2400
consensual,3.2400
derogatory,3.2400
durban,3.2400
elisabeth,3.2400
forceful,3.2400
greta,3.2400
insidious,3.2400
intimately,3.2400
joon,3.2400
loc,3.2400
logistical,3.2400
luminous,3.2400
mah,3.2400
meticulous,3.2400
naw,3.2400
patriarchal,3.2400
raul,3.2400
recurrent,3.2400
religiously,3.2400
responsibly,3.2400
susie,3.2400
tubular,3.2400
tue,3.2400
uneducated,3.2400
unmarked,3.2400
unreleased,3.2400
wendell,3.2400
wilbur,3.2400
alain,3.2300
annum,3.2300
aristocratic,3.2300
bain,3.2300
bestselling,3.2300
biologically,3.2300
chaplin,3.2300
comical,3.2300
diligent,3.2300
eiffel,3.2300
embryonic,3.2300
frederic,3.2300
gracefully,3.2300
gubernatorial,3.2300
implicitly,3.2300
inorganic,3.2300
lukas,3.2300
lyndon,3.2300
lynne,3.2300
mani,3.2300
mortimer,3.2300
nguyen,3.2300
nietzsche,3.2300
relational,3.2300
rotational,3.2300
seductive,3.2300
tess,3.2300
unfounded,3.2300
unimportant,3.2300
uninsured,3.2300
untitled,3.2300
adoptive,3.2200
alphabetical,3.2200
alternately,3.2200
arbitrarily,3.2200
att,3.2200
bellevue,3.2200
brodie,3.2200
carmel,3.2200
coronavirus,3.2200
ctrl,3.2200
doesn,3.2200
effortlessly,3.2200
erroneous,3.2200
familial,3.2200
frivolous,3.2200
grover,3.2200
heinz,3.2200
homogeneous,3.2200
hye,3.2200
incl,3.2200
justine,3.2200
merch,3.2200
momentarily,3.2200
narcissistic,3.2200
pty,3.2200
richter,3.2200
stu,3.2200
terri,3.2200
unbroken,3.2200
vicki,3.2200
achievable,3.2100
anastasia,3.2100
apostolic,3.2100
aswell,3.2100
boca,3.2100
bose,3.2100
bradshaw,3.2100
clandestine,3.2100
croydon,3.2100
eloquent,3.2100
ferocious,3.2100
harmon,3.2100
hasan,3.2100
ign,3.2100
indebted,3.2100
ipl,3.2100
jennie,3.2100
leopold,3.2100
lice,3.2100
matty,3.2100
mellon,3.2100
mercantile,3.2100
migratory,3.2100
panoramic,3.2100
peng,3.2100
philanthropic,3.2100
preferential,3.2100
proc,3.2100
relentlessly,3.2100
suggestive,3.2100
translucent,3.2100
unfavorable,3.2100
unintentionally,3.2100
yellowish,3.2100
andhra,3.2000
bein,3.2000
celia,3.2000
climatic,3.2000
darrell,3.2000
deplorable,3.2000
ethereal,3.2000
favorably,3.2000
fidel,3.2000
gatsby,3.2000
handedly,3.2000
haute,3.2000
hertfordshire,3.2000
judgmental,3.2000
lotta,3.2000
mahal,3.2000
mildred,3.2000
millie,3.2000
organisational,3.2000
permissible,3.2000
platonic,3.2000
rohan,3.2000
terence,3.2000
transatlantic,3.2000
uncontrolled,3.2000
unparalleled,3.2000
unsolicited,3.2000
winslow,3.2000
aesthetically,3.1900
alfonso,3.1900
algebraic,3.1900
assertive,3.1900
avalon,3.1900
brainer,3.1900
carefree,3.1900
cir,3.1900
complacent,3.1900
duane,3.1900
electrically,3.1900
elmer,3.1900
functionally,3.1900
gigi,3.1900
glendale,3.1900
gregor,3.1900
jameson,3.1900
jos,3.1900
longstanding,3.1900
madeline,3.1900
marcia,3.1900
millennia,3.1900
milner,3.1900
miraculously,3.1900
nonexistent,3.1900
obedient,3.1900
prophetic,3.1900
roxy,3.1900
shu,3.1900
structurally,3.1900
suez,3.1900
sumner,3.1900
turing,3.1900
uniformly,3.1900
unquestionably,3.1900
viz,3.1900
zeke,3.1900
academically,3.1800
adm,3.1800
asher,3.1800
cahill,3.1800
emil,3.1800
exploratory,3.1800
fei,3.1800
frantically,3.1800
geothermal,3.1800
hepburn,3.1800
hopelessly,3.1800
informational,3.1800
inline,3.1800
josie,3.1800
lucius,3.1800
mathematically,3.1800
novo,3.1800
nutritious,3.1800
perilous,3.1800
popularly,3.1800
pornographic,3.1800
repulsive,3.1800
sadistic,3.1800
shouldnt,3.1800
unattended,3.1800
unbeatable,3.1800
ursula,3.1800
alden,3.1700
anecdotal,3.1700
autoimmune,3.1700
bertrand,3.1700
buick,3.1700
burbank,3.1700
conceivable,3.1700
contiguous,3.1700
cosmo,3.1700
darby,3.1700
definitively,3.1700
duluth,3.1700
erika,3.1700
esoteric,3.1700
gorman,3.1700
guido,3.1700
intolerable,3.1700
miserably,3.1700
nemo,3.1700
paine,3.1700
pci,3.1700
pretentious,3.1700
proximal,3.1700
reginald,3.1700
rudimentary,3.1700
salle,3.1700
stereotypical,3.1700
uncharted,3.1700
unforeseen,3.1700
unsigned,3.1700
vehemently,3.1700
agatha,3.1600
aud,3.1600
budgetary,3.1600
cumbersome,3.1600
dade,3.1600
downloadable,3.1600
dum,3.1600
eastman,3.1600
emmett,3.1600
ffa,3.1600
ithaca,3.1600
ito,3.1600
mahmoud,3.1600
mortem,3.1600
niall,3.1600
ono,3.1600
otc,3.1600
perpetually,3.1600
prenatal,3.1600
pvt,3.1600
roberta,3.1600
unconditionally,3.1600
uncontrollable,3.1600
undeniably,3.1600
unorthodox,3.1600
ymca,3.1600
ariana,3.1500
barnard,3.1500
bridgewater,3.1500
cancerous,3.1500
carrick,3.1500
cid,3.1500
coe,3.1500
disorderly,3.1500
geopolitical,3.1500
harmonious,3.1500
hast,3.1500
hester,3.1500
hitherto,3.1500
hyperbolic,3.1500
interpol,3.1500
jus,3.1500
mischievous,3.1500
morphological,3.1500
natalia,3.1500
orwell,3.1500
petersen,3.1500
ppm,3.1500
preventable,3.1500
suzy,3.1500
technologically,3.1500
terrence,3.1500
thierry,3.1500
toto,3.1500
unchecked,3.1500
unimaginable,3.1500
unsecured,3.1500
unsustainable,3.1500
wholeheartedly,3.1500
woolf,3.1500
yao,3.1500
allie,3.1400
artie,3.1400
asymmetric,3.1400
atrocious,3.1400
castillo,3.1400
contextual,3.1400
crawley,3.1400
doth,3.1400
dwarves,3.1400
ere,3.1400
faire,3.1400
giuseppe,3.1400
horticultural,3.1400
idealistic,3.1400
inhumane,3.1400
instantaneous,3.1400
justifiable,3.1400
lucille,3.1400
mardi,3.1400
masonic,3.1400
ment,3.1400
nell,3.1400
newsweek,3.1400
observational,3.1400
olaf,3.1400
oleg,3.1400
peoria,3.1400
powerfully,3.1400
ric,3.1400
sedentary,3.1400
situational,3.1400
someplace,3.1400
superstitious,3.1400
tentatively,3.1400
transformative,3.1400
unplanned,3.1400
unsuspecting,3.1400
unwelcome,3.1400
ville,3.1400
waldorf,3.1400
youve,3.1400
acutely,3.1300
angelic,3.1300
antisocial,3.1300
chet,3.1300
debatable,3.1300
diligently,3.1300
dinah,3.1300
doppler,3.1300
ext,3.1300
fatima,3.1300
focussed,3.1300
goldie,3.1300
habitable,3.1300
hilda,3.1300
inconclusive,3.1300
inexplicable,3.1300
micah,3.1300
nomadic,3.1300
ont,3.1300
peugeot,3.1300
postdoctoral,3.1300
potus,3.1300
preposterous,3.1300
proverbial,3.1300
sho,3.1300
unbreakable,3.1300
unmatched,3.1300
urbana,3.1300
adaptable,3.1200
alia,3.1200
atypical,3.1200
bakersfield,3.1200
bartholomew,3.1200
bucky,3.1200
consultative,3.1200
criminally,3.1200
decisively,3.1200
democratically,3.1200
ethnically,3.1200
figurative,3.1200
gallup,3.1200
glastonbury,3.1200
hubble,3.1200
informally,3.1200
joachim,3.1200
josiah,3.1200
katharine,3.1200
lucian,3.1200
markus,3.1200
midwestern,3.1200
neonatal,3.1200
neuronal,3.1200
ora,3.1200
priscilla,3.1200
sera,3.1200
txt,3.1200
unharmed,3.1200
unilaterally,3.1200
unintentional,3.1200
unspeakable,3.1200
ust,3.1200
woodrow,3.1200
abundantly,3.1100
affectionately,3.1100
arya,3.1100
belinda,3.1100
conversational,3.1100
econ,3.1100
enigmatic,3.1100
ethically,3.1100
farley,3.1100
fergus,3.1100
horatio,3.1100
hydroelectric,3.1100
izzy,3.1100
momentous,3.1100
nikolai,3.1100
participatory,3.1100
rochelle,3.1100
sanjay,3.1100
sia,3.1100
stochastic,3.1100
tolerable,3.1100
undeveloped,3.1100
univ,3.1100
unknowingly,3.1100
unwarranted,3.1100
attainable,3.1000
babcock,3.1000
bac,3.1000
baja,3.1000
bien,3.1000
convincingly,3.1000
creatively,3.1000
edmond,3.1000
egregious,3.1000
exxon,3.1000
jacobson,3.1000
jeffery,3.1000
kieran,3.1000
mech,3.1000
metaphorical,3.1000
multilateral,3.1000
nazareth,3.1000
nominally,3.1000
normative,3.1000
num,3.1000
patrice,3.1000
paulie,3.1000
pell,3.1000
seamlessly,3.1000
sedimentary,3.1000
shrewsbury,3.1000
spp,3.1000
syd,3.1000
tra,3.1000
unlicensed,3.1000
unproductive,3.1000
vick,3.1000
whimsical,3.1000
addis,3.0900
aeronautical,3.0900
allegheny,3.0900
amtrak,3.0900
anthropological,3.0900
auspicious,3.0900
bafta,3.0900
chronically,3.0900
cpl,3.0900
emp,3.0900
enfield,3.0900
enoch,3.0900
ger,3.0900
granville,3.0900
illogical,3.0900
ima,3.0900
incoherent,3.0900
indulgent,3.0900
irritable,3.0900
johanna,3.0900
leung,3.0900
lukewarm,3.0900
lyn,3.0900
maison,3.0900
monmouth,3.0900
oftentimes,3.0900
pleasurable,3.0900
quot,3.0900
romantically,3.0900
rosario,3.0900
sceptical,3.0900
seq,3.0900
symptomatic,3.0900
tran,3.0900
unlawfully,3.0900
ast,3.0800
bertie,3.0800
boyce,3.0800
burroughs,3.0800
cartier,3.0800
cedric,3.0800
clearwater,3.0800
desi,3.0800
earle,3.0800
erroneously,3.0800
erwin,3.0800
fairbanks,3.0800
henceforth,3.0800
heterogeneous,3.0800
kiki,3.0800
kyung,3.0800
leila,3.0800
meticulously,3.0800
momentary,3.0800
montague,3.0800
omni,3.0800
purposefully,3.0800
rationally,3.0800
reddy,3.0800
remedial,3.0800
repressive,3.0800
resourceful,3.0800
rms,3.0800
runtime,3.0800
sacrificial,3.0800
suspiciously,3.0800
sutter,3.0800
tirelessly,3.0800
tiresome,3.0800
uncompromising,3.0800
unmistakable,3.0800
venomous,3.0800
worcestershire,3.0800
abnormally,3.0700
adriana,3.0700
bateman,3.0700
catalina,3.0700
commendable,3.0700
competitively,3.0700
conventionally,3.0700
damnit,3.0700
emphatically,3.0700
fourier,3.0700
fraternal,3.0700
gan,3.0700
gonzalo,3.0700
goto,3.0700
gretchen,3.0700
hola,3.0700
impenetrable,3.0700
inconceivable,3.0700
inf,3.0700
mau,3.0700
minimally,3.0700
muriel,3.0700
nouveau,3.0700
objectionable,3.0700
obtainable,3.0700
opportunistic,3.0700
orson,3.0700
outlandish,3.0700
oxidative,3.0700
pedagogical,3.0700
purposeful,3.0700
raman,3.0700
sch,3.0700
spock,3.0700
tbsp,3.0700
terre,3.0700
unfaithful,3.0700
unregulated,3.0700
unscrupulous,3.0700
unwittingly,3.0700
vauxhall,3.0700
verbatim,3.0700
worshipping,3.0700
alastair,3.0600
amphibious,3.0600
beaufort,3.0600
bess,3.0600
celebratory,3.0600
conductive,3.0600
congregational,3.0600
copa,3.0600
cortical,3.0600
crc,3.0600
curricular,3.0600
deus,3.0600
dix,3.0600
epi,3.0600
epithelial,3.0600
excitedly,3.0600
fateful,3.0600
foundational,3.0600
guillermo,3.0600
hearst,3.0600
homegrown,3.0600
huey,3.0600
indestructible,3.0600
innocuous,3.0600
insofar,3.0600
intrinsically,3.0600
kal,3.0600
kam,3.0600
kee,3.0600
lina,3.0600
linus,3.0600
marketable,3.0600
masterful,3.0600
mpg,3.0600
mythological,3.0600
nonviolent,3.0600
palatable,3.0600
pau,3.0600
pensacola,3.0600
platt,3.0600
regenerative,3.0600
rel,3.0600
rudolf,3.0600
sae,3.0600
sata,3.0600
sie,3.0600
surgically,3.0600
susanna,3.0600
transferable,3.0600
tumultuous,3.0600
unequivocally,3.0600
unitary,3.0600
xenophobic,3.0600
asymmetrical,3.0500
bessie,3.0500
clarendon,3.0500
delia,3.0500
delicately,3.0500
dismissive,3.0500
extracellular,3.0500
fractional,3.0500
fuelled,3.0500
genevieve,3.0500
gunnar,3.0500
hasnt,3.0500
heartwarming,3.0500
henrietta,3.0500
holographic,3.0500
insistent,3.0500
intelligently,3.0500
intermittently,3.0500
isn,3.0500
leapt,3.0500
leisurely,3.0500
lila,3.0500
liturgical,3.0500
mea,3.0500
milly,3.0500
mmmm,3.0500
parochial,3.0500
persistently,3.0500
pico,3.0500
prius,3.0500
samir,3.0500
secondhand,3.0500
thoracic,3.0500
unannounced,3.0500
undivided,3.0500
unsatisfactory,3.0500
unskilled,3.0500
vehicular,3.0500
yokohama,3.0500
yuki,3.0500
adv,3.0400
ata,3.0400
dearborn,3.0400
detectable,3.0400
diem,3.0400
ecb,3.0400
evasive,3.0400
genealogical,3.0400
georgie,3.0400
hershey,3.0400
inconsiderate,3.0400
insatiable,3.0400
instinctive,3.0400
interpretive,3.0400
intrepid,3.0400
intuitively,3.0400
leith,3.0400
levelled,3.0400
loren,3.0400
merciless,3.0400
mtg,3.0400
mulder,3.0400
nationalistic,3.0400
pta,3.0400
rambo,3.0400
rheumatoid,3.0400
rosetta,3.0400
smyth,3.0400
stephan,3.0400
supremely,3.0400
tenacious,3.0400
unconsciously,3.0400
undated,3.0400
undefined,3.0400
wilfred,3.0400
adc,3.0300
alphabetically,3.0300
andi,3.0300
apprehensive,3.0300
arjun,3.0300
assn,3.0300
backdoor,3.0300
benn,3.0300
caspian,3.0300
categorically,3.0300
cheung,3.0300
collin,3.0300
conf,3.0300
confrontational,3.0300
consequential,3.0300
crocker,3.0300
dil,3.0300
dunne,3.0300
dynamically,3.0300
evocative,3.0300
gutierrez,3.0300
hove,3.0300
incessant,3.0300
informatics,3.0300
innumerable,3.0300
insurmountable,3.0300
latham,3.0300
martyn,3.0300
matthias,3.0300
maximus,3.0300
methodological,3.0300
mila,3.0300
multilingual,3.0300
octavia,3.0300
organically,3.0300
quintessential,3.0300
rowley,3.0300
saban,3.0300
seamus,3.0300
siegfried,3.0300
sui,3.0300
syn,3.0300
terminally,3.0300
unconfirmed,3.0300
undetected,3.0300
unjustified,3.0300
unregistered,3.0300
untrained,3.0300
waco,3.0300
zoological,3.0300
afb,3.0200
antagonistic,3.0200
bello,3.0200
candace,3.0200
enforceable,3.0200
ephraim,3.0200
eventful,3.0200
fanatical,3.0200
fantastically,3.0200
geophysical,3.0200
godwin,3.0200
hilariously,3.0200
illustrative,3.0200
inappropriately,3.0200
indistinct,3.0200
intracellular,3.0200
irma,3.0200
jakob,3.0200
keto,3.0200
mee,3.0200
merton,3.0200
methodical,3.0200
piccadilly,3.0200
pius,3.0200
rsvp,3.0200
sds,3.0200
shahid,3.0200
spectacularly,3.0200
streep,3.0200
successively,3.0200
topographic,3.0200
uterine,3.0200
weller,3.0200
whereupon,3.0200
zak,3.0200
ambivalent,3.0100
amit,3.0100
antennae,3.0100
berwick,3.0100
bobo,3.0100
cabot,3.0100
cdr,3.0100
centro,3.0100
deciduous,3.0100
degenerative,3.0100
exorbitant,3.0100
experimentally,3.0100
granular,3.0100
inanimate,3.0100
inexplicably,3.0100
irreplaceable,3.0100
marsha,3.0100
mayfair,3.0100
momo,3.0100
myra,3.0100
parma,3.0100
passively,3.0100
shh,3.0100
unauthorised,3.0100
uncensored,3.0100
unforgivable,3.0100
uninhabited,3.0100
unsurprisingly,3.0100
untenable,3.0100
unwavering,3.0100
veritable,3.0100
wut,3.0100
yeo,3.0100
actionable,3.0000
affective,3.0000
arr,3.0000
bergman,3.0000
christophe,3.0000
coll,3.0000
corinne,3.0000
ecumenical,3.0000
endothelial,3.0000
episodic,3.0000
epsom,3.0000
ferrer,3.0000
ideologically,3.0000
indiscriminate,3.0000
infrequently,3.0000
lawton,3.0000
lui,3.0000
mather,3.0000
medici,3.0000
metastatic,3.0000
militarily,3.0000
monolithic,3.0000
nefarious,3.0000
positional,3.0000
predictably,3.0000
rigorously,3.0000
roderick,3.0000
soleil,3.0000
superfluous,3.0000
tania,3.0000
tasteful,3.0000
translational,3.0000
uncomfortably,3.0000
undiscovered,3.0000
vengeful,3.0000
wynne,3.0000
yaya,3.0000
aimee,2.9900
astrid,2.9900
atta,2.9900
beal,2.9900
bibi,2.9900
blanca,2.9900
classically,2.9900
dao,2.9900
distasteful,2.9900
endogenous,2.9900
eponymous,2.9900
ethnographic,2.9900
faraway,2.9900
gaius,2.9900
garnett,2.9900
greco,2.9900
gunther,2.9900
incomparable,2.9900
infrequent,2.9900
jekyll,2.9900
joni,2.9900
jour,2.9900
laude,2.9900
materialistic,2.9900
mobil,2.9900
navigational,2.9900
neolithic,2.9900
othello,2.9900
perceptive,2.9900
precautionary,2.9900
purportedly,2.9900
regionally,2.9900
sher,2.9900
sil,2.9900
teri,2.9900
undisturbed,2.9900
unhelpful,2.9900
uninformed,2.9900
unresponsive,2.9900
unscathed,2.9900
unsupported,2.9900
alonzo,2.9800
antoinette,2.9800
arte,2.9800
benefitted,2.9800
clarissa,2.9800
conclusively,2.9800
criss,2.9800
experiential,2.9800
figuratively,2.9800
graphically,2.9800
gre,2.9800
groot,2.9800
inquisitive,2.9800
instructive,2.9800
jamestown,2.9800
jocelyn,2.9800
kari,2.9800
khrushchev,2.9800
kirsty,2.9800
lexical,2.9800
ludlow,2.9800
meritorious,2.9800
misogynistic,2.9800
nea,2.9800
nonsensical,2.9800
orthogonal,2.9800
petri,2.9800
postpartum,2.9800
profusely,2.9800
puget,2.9800
rebekah,2.9800
sagan,2.9800
senatorial,2.9800
shankar,2.9800
supt,2.9800
unaccompanied,2.9800
uncontrollably,2.9800
unincorporated,2.9800
unsatisfied,2.9800
vindictive,2.9800
vinny,2.9800
volta,2.9800
abhorrent,2.9700
allowable,2.9700
ame,2.9700
amicable,2.9700
anaerobic,2.9700
antisemitic,2.9700
antonia,2.9700
arg,2.9700
ashraf,2.9700
avoidable,2.9700
bhp,2.9700
brandi,2.9700
